Year,Month,Day,TA_F,SW_IN_F,VPD_F
1997,12,23,-10.564,22.897,0.305
1997,12,24,-4.601,44.449,0.492
1997,12,25,-3.018,6.082,0.279
1997,12,26,-0.503,19.919,0.875
1997,12,27,-1.434,41.925,0.858
1997,12,28,-9.886,64.077,0.579
1997,12,29,-7.801,58.513,0.831
1997,12,30,2.185,25.691,0.696
1997,12,31,-8.805,42.805,0.864
1998,1,1,-17.165,69.85,0.273
1998,1,2,-3.547,68.622,0.995
1998,1,3,4.122,41.241,1.84
1998,1,4,-1.207,74.303,1.716
1998,1,5,-5.127,1.431,0.206
1998,1,6,-4.249,2.838,0.211
1998,1,7,-6.5,12.151,0.301
1998,1,8,-5.229,1.268,0.224
1998,1,9,-3.308,7.608,0.41
1998,1,10,-1.02,75.073,0.769
1998,1,11,-2.674,79.598,1.146
1998,1,12,-9.588,83.135,0.64
1998,1,13,-3.268,22.707,0.819
1998,1,14,-12.238,83.665,0.761
1998,1,15,-13.602,68.559,0.435
1998,1,16,-11.428,24.611,0.466
1998,1,17,-5.877,68.864,0.797
1998,1,18,-2.348,61.829,0.993
1998,1,19,-1.133,32.313,0.532
1998,1,20,-1.567,15.135,0.571
1998,1,21,-3.661,71.299,1.169
1998,1,22,-13.3,94.435,0.498
1998,1,23,-13.95,76.868,0.422
1998,1,24,-0.368,1.357,0.204
1998,1,25,-3.879,40.982,1.113
1998,1,26,-12.435,101.601,0.666
1998,1,27,-14.476,98.103,0.455
1998,1,28,-7.603,97.4,0.791
1998,1,29,-4.321,17.741,0.683
1998,1,30,-2.382,37.262,0.605
1998,1,31,-3.118,90.609,0.897
1998,2,1,-4.58,107.131,1.098
1998,2,2,-5.218,105.603,1.129
1998,2,3,-0.748,95.208,1.356
1998,2,4,-5.017,112.278,0.83
1998,2,5,-8.354,72.453,0.931
1998,2,6,-8.475,117.573,0.961
1998,2,7,-8.213,116.839,0.787
1998,2,8,-9.192,115.967,0.718
1998,2,9,-7.872,117.716,1.013
1998,2,10,-6.324,115.431,0.789
1998,2,11,-0.859,113.437,1.224
1998,2,12,3.646,2.193,0.372
1998,2,13,-1.48,119.544,1.669
1998,2,14,-12.922,133.64,0.666
1998,2,15,-14.495,138.039,0.642
1998,2,16,-9.706,128.641,1.097
1998,2,17,-2.622,101.699,1.312
1998,2,18,-0.684,42.978,0.953
1998,2,19,1.17,8.096,0.448
1998,2,20,1.923,112.516,1.63
1998,2,21,0.571,93.085,1.672
1998,2,22,-1.009,147.162,1.533
1998,2,23,-2.203,143.072,1.544
1998,2,24,0.033,98.314,1.514
1998,2,25,3.62,12.352,0.943
1998,2,26,2.241,20.783,1.29
1998,2,27,3.386,39.124,1.471
1998,2,28,3.189,86.895,1.231
1998,3,1,1.551,13.492,0.233
1998,3,2,2.378,92.762,1.304
1998,3,3,0.64,109.371,1.343
1998,3,4,-0.491,121.36,1.596
1998,3,5,-2.959,131.852,1.281
1998,3,6,-3.031,150.717,1.345
1998,3,7,-3.252,107.406,1.055
1998,3,8,0.726,139.372,1.521
1998,3,9,3.921,7.172,0.552
1998,3,10,6.69,78.298,0.793
1998,3,11,-7.027,147.905,1.081
1998,3,12,-11.414,178.369,0.938
1998,3,13,-12.185,197.464,1.004
1998,3,14,-3.244,107.839,1.223
1998,3,15,-1.96,160.076,1.771
1998,3,16,-4.666,183.652,1.539
1998,3,17,-5.381,204.791,1.818
1998,3,18,-2.734,200.184,2.76
1998,3,19,-2.199,30.527,0.654
1998,3,20,-2.795,66.693,0.906
1998,3,21,-3.581,156.355,1.775
1998,3,22,-4.686,15.523,0.628
1998,3,23,-2.807,169.196,1.719
1998,3,24,-3.809,188.482,1.86
1998,3,25,-2.376,216.834,2.496
1998,3,26,4.292,171.061,2.701
1998,3,27,10.273,136.809,2.66
1998,3,28,8.405,115.562,1.161
1998,3,29,11.613,152.22,2.99
1998,3,30,9.755,189.532,3.349
1998,3,31,12.831,82.355,1.86
1998,4,1,2.541,59.048,0.728
1998,4,2,1.804,48.587,0.323
1998,4,3,0.283,50.568,0.492
1998,4,4,0.683,179.559,2.128
1998,4,5,1.299,126.467,2.169
1998,4,6,3.82,159.137,2.934
1998,4,7,3.974,185.362,3.06
1998,4,8,4.891,236.926,3.675
1998,4,9,4.538,248.044,3.896
1998,4,10,1.488,211.743,3.206
1998,4,11,2.116,259.938,3.396
1998,4,12,5.193,251.83,3.975
1998,4,13,7.412,253.73,5.641
1998,4,14,7.441,264.997,5.851
1998,4,15,8.096,259.183,5.419
1998,4,16,9.846,249.781,4.664
1998,4,17,11.017,59.079,0.542
1998,4,18,9.831,243.572,4.857
1998,4,19,10.842,236.984,6.552
1998,4,20,5.263,33.927,0.471
1998,4,21,7.311,233.161,4.685
1998,4,22,9.429,273.17,6.741
1998,4,23,9.298,219.613,5.81
1998,4,24,3.155,19.451,0.786
1998,4,25,3.914,150.548,1.109
1998,4,26,3.384,277.917,3.77
1998,4,27,3.261,241.796,2.995
1998,4,28,5.842,241.281,4.536
1998,4,29,11.45,282.793,7.72
1998,4,30,13.434,239.46,6.704
1998,5,1,16.049,270.881,9.719
1998,5,2,10.983,21.829,0.475
1998,5,3,12.289,134.568,1.769
1998,5,4,13.585,225.691,4.408
1998,5,5,14.073,182.061,1.948
1998,5,6,14.021,88.602,1.162
1998,5,7,13.34,79.76,1.226
1998,5,8,15.026,174.568,3.97
1998,5,9,13.478,98.847,3.177
1998,5,10,12.025,141.946,5.771
1998,5,11,13.034,270.672,9.627
1998,5,12,10.531,309.818,6.633
1998,5,13,11.445,310.936,6.84
1998,5,14,14.101,306.38,7.951
1998,5,15,17.378,270.071,9.08
1998,5,16,17.786,270.837,8.93
1998,5,17,14.166,270.8,7.238
1998,5,18,16.381,260.166,8.671
1998,5,19,15.266,223.69,7.733
1998,5,20,17.647,266.698,10.533
1998,5,21,15.724,179.967,2.937
1998,5,22,10.478,66.024,0.988
1998,5,23,9.746,90.278,3.962
1998,5,24,12.348,151.269,4.818
1998,5,25,16.902,262.197,10.38
1998,5,26,15.36,281.067,7.459
1998,5,27,13.21,324.123,9.386
1998,5,28,16.831,270.451,9.453
1998,5,29,22.146,260.626,14.312
1998,5,30,17.633,319.508,10.51
1998,5,31,13.42,269.567,7.992
1998,6,1,15.036,227.118,5.622
1998,6,2,12.99,301.967,8.212
1998,6,3,11.014,95.957,3.062
1998,6,4,10.111,239.295,6.422
1998,6,5,10,139.542,4.112
1998,6,6,11.465,167.016,2.725
1998,6,7,14.249,231.491,7.015
1998,6,8,11.756,169.063,4.374
1998,6,9,13.965,302.359,7.873
1998,6,10,16.356,286.416,9.01
1998,6,11,16.488,252.785,5.544
1998,6,12,15.623,307.825,9.14
1998,6,13,14.723,96.49,2.44
1998,6,14,15.669,98.101,1.777
1998,6,15,16.296,131.768,2.307
1998,6,16,16.883,128.792,2.031
1998,6,17,17.291,145.435,2.488
1998,6,18,17.53,177.708,3.83
1998,6,19,17.964,200.248,3.125
1998,6,20,17.947,158.765,1.281
1998,6,21,19.122,184.326,4.011
1998,6,22,18.805,234.106,5.856
1998,6,23,17.912,160.472,4.134
1998,6,24,20.043,241.888,4.076
1998,6,25,20.151,210.589,3.604
1998,6,26,19.455,161.721,2.825
1998,6,27,15.817,98.566,3.087
1998,6,28,15.046,248.641,7.854
1998,6,29,17.992,297.527,8.235
1998,6,30,19.974,198.643,4.971
1998,7,1,16.007,118.365,1.958
1998,7,2,18.623,317.024,9.811
1998,7,3,20.773,301.755,12.453
1998,7,4,18.617,227.926,6.531
1998,7,5,14.745,33.144,1.237
1998,7,6,18.617,305.22,10.34
1998,7,7,19.61,236.632,8.658
1998,7,8,18.252,221.883,5.172
1998,7,9,19.844,282.391,9.875
1998,7,10,16.297,89.076,1.523
1998,7,11,14.847,187.493,1.373
1998,7,12,15.557,191.491,2.878
1998,7,13,19.263,255.487,8
1998,7,14,23.857,287.609,13.379
1998,7,15,24.883,255.988,10.901
1998,7,16,24.91,246.508,10.34
1998,7,17,22.654,222.868,5.994
1998,7,18,21.62,286.858,11.121
1998,7,19,21.339,264.785,14.017
1998,7,20,20.385,191.17,6.298
1998,7,21,21.32,301.632,10.459
1998,7,22,24.09,257.706,12.345
1998,7,23,20.354,169.02,7.054
1998,7,24,19.945,281.062,8.902
1998,7,25,18.047,291.668,11.195
1998,7,26,17.422,211.222,8.44
1998,7,27,18.577,215.655,9.534
1998,7,28,20.502,201.865,7.077
1998,7,29,20.128,180.9,4.085
1998,7,30,19.995,244.592,9.761
1998,7,31,18.243,214.3,8.409
1998,8,1,17.606,239.242,10.03
1998,8,2,19.838,239.899,12.069
1998,8,3,20.808,268.179,12.213
1998,8,4,19.937,244.563,11.422
1998,8,5,20.834,240.217,12.076
1998,8,6,21.495,257.292,12.599
1998,8,7,22.004,260.636,12.565
1998,8,8,23.134,246.639,12.285
1998,8,9,24.7,267.683,15.411
1998,8,10,24.482,236.426,12.881
1998,8,11,20.104,41.416,1.459
1998,8,12,16.593,209.488,7.304
1998,8,13,15.433,275.514,8.557
1998,8,14,17.865,271.141,9.279
1998,8,15,19.765,182.439,6.294
1998,8,16,19.83,216.42,6.389
1998,8,17,19.514,176.027,4.941
1998,8,18,18.781,149.295,4.523
1998,8,19,15.497,257.363,9.23
1998,8,20,16.683,258.766,9.682
1998,8,21,17.194,125.38,6.321
1998,8,22,16.978,258.311,9.513
1998,8,23,17.317,239.404,9.015
1998,8,24,20.006,149.036,2.717
1998,8,25,21.082,180.541,7.523
1998,8,26,21.008,179.11,6.72
1998,8,27,20.73,221.677,8.586
1998,8,28,19.896,232.4,8.802
1998,8,29,17.384,114.317,3.605
1998,8,30,18.946,191.49,6.606
1998,8,31,18.142,182.219,8.96
1998,9,1,16.565,163.007,6.593
1998,9,2,16.97,153.484,6.975
1998,9,3,16.825,187.391,6.666
1998,9,4,17.16,196.218,6.844
1998,9,5,16.227,193.694,8.096
1998,9,6,20.111,176.257,9.814
1998,9,7,19.071,159.694,8.591
1998,9,8,14.151,23.009,0.643
1998,9,9,12.472,77.511,0.517
1998,9,10,12.217,88.215,3.765
1998,9,11,13.443,164.338,5.944
1998,9,12,12.916,52.788,1.748
1998,9,13,13.651,139.572,3.918
1998,9,14,14.075,213.577,5.549
1998,9,15,16.045,77.558,2.192
1998,9,16,15.546,196.255,6.336
1998,9,17,12.98,116.36,6.891
1998,9,18,11.054,207.607,6.557
1998,9,19,16.514,196.61,6.996
1998,9,20,16.718,182.286,6.048
1998,9,21,17.166,142.737,4.216
1998,9,22,15.697,66.104,2.461
1998,9,23,9.582,164.976,6.058
1998,9,24,9.883,189.73,6.148
1998,9,25,12.899,167.132,5.97
1998,9,26,14.671,153.53,4.187
1998,9,27,16.064,38.6,0.715
1998,9,28,15.328,146.049,4.446
1998,9,29,10.83,178.424,4.82
1998,9,30,13.503,114.922,4.798
1998,10,1,11.857,22.917,1.454
1998,10,2,7.135,140.697,4.676
1998,10,3,7.647,151.105,4.984
1998,10,4,7.591,167.294,4.538
1998,10,5,6.322,154.253,4.394
1998,10,6,4.79,168.42,3.964
1998,10,7,4.585,155.55,2.383
1998,10,8,9.278,4.66,0.757
1998,10,9,10.151,53.578,1.209
1998,10,10,10.867,35.069,1.158
1998,10,11,10.85,15.848,0.566
1998,10,12,9.873,84.882,3.155
1998,10,13,8.342,107.876,2.851
1998,10,14,7.539,72.853,2.611
1998,10,15,6.929,5.617,0.361
1998,10,16,7.489,64.165,2.329
1998,10,17,7.926,131.349,2.722
1998,10,18,13.181,103.383,4.205
1998,10,19,13.299,90.004,5.572
1998,10,20,8.19,115.201,3.876
1998,10,21,5.127,109.325,3.263
1998,10,22,4.617,92.019,3.143
1998,10,23,5.884,96.465,3.367
1998,10,24,12.041,90.556,4.158
1998,10,25,7.915,127.995,4.713
1998,10,26,1.59,126.455,2.778
1998,10,27,2.036,122.419,2.217
1998,10,28,7.44,90.996,1.599
1998,10,29,6.351,89.706,2.181
1998,10,30,5.285,4.18,0.924
1998,10,31,7.395,62.914,2.127
1998,11,1,5.464,48.87,2.716
1998,11,2,4.367,39.85,2.252
1998,11,3,3.73,49.333,2.621
1998,11,4,2.052,72.502,2.441
1998,11,5,2.523,79.852,2.521
1998,11,6,1.481,51.283,1.064
1998,11,7,2.69,57.159,1.571
1998,11,8,1.814,98.463,1.754
1998,11,9,0.667,75.848,1.628
1998,11,10,0.559,99.386,1.881
1998,11,11,6.008,4.906,0.896
1998,11,12,3.508,90.87,2.638
1998,11,13,-0.221,88.005,2.833
1998,11,14,-1.007,78.95,2.272
1998,11,15,2.928,15.376,0.644
1998,11,16,-1.453,95.082,2.428
1998,11,17,-2.262,68.115,1.999
1998,11,18,-2.946,91.573,1.814
1998,11,19,-2.931,64.591,1.86
1998,11,20,3.175,15.917,0.211
1998,11,21,1.562,49.245,0.566
1998,11,22,-0.654,87.614,1.578
1998,11,23,5.312,68.737,3.596
1998,11,24,5.983,77.705,3.777
1998,11,25,-0.634,83.44,2.171
1998,11,26,0.756,22.984,1.157
1998,11,27,2.882,17.815,0.805
1998,11,28,0.571,51.204,2.424
1998,11,29,-1.746,75.549,1.566
1998,11,30,1.025,6.61,1.049
1998,12,1,4.466,35.075,1.562
1998,12,2,3.3,23.427,2.214
1998,12,3,0.678,52.717,1.469
1998,12,4,3.798,45.872,2.019
1998,12,5,-1.626,73.726,1.88
1998,12,6,1.694,6.555,0.716
1998,12,7,5.966,27.403,1.209
1998,12,8,-2.536,57.409,2.127
1998,12,9,-0.884,69.702,1.625
1998,12,10,-1.965,55.917,1.485
1998,12,11,-1.544,64.834,1.349
1998,12,12,-1.547,61.618,1.548
1998,12,13,0.154,56.783,1.123
1998,12,14,-3.72,70.419,1.266
1998,12,15,0.549,68.014,2.158
1998,12,16,0.877,57.672,0.76
1998,12,17,-1.309,10.072,0.627
1998,12,18,-4.456,21.496,0.693
1998,12,19,-6.708,24.842,0.548
1998,12,20,-2.678,71.982,1.387
1998,12,21,-5.048,11.126,0.591
1998,12,22,0.349,15.503,0.974
1998,12,23,-13.069,70.818,0.842
1998,12,24,-9.274,58.606,0.937
1998,12,25,-7.374,61.495,1.075
1998,12,26,-3.96,57.593,1.248
1998,12,27,-5.897,71.664,0.966
1998,12,28,-0.855,21.154,1.346
1998,12,29,-3.457,55.694,0.75
1998,12,30,-4.539,13.499,0.513
1998,12,31,-19.292,67.25,0.271
1999,1,1,-15.405,40.717,0.404
1999,1,2,-17.944,70.179,0.36
1999,1,3,-8.829,7.703,0.254
1999,1,4,-2.079,71.381,1.19
1999,1,5,-13.049,75.583,0.488
1999,1,6,-11.936,73.694,0.796
1999,1,7,-8.158,72.719,0.987
1999,1,8,-12.601,75.568,0.5
1999,1,9,1.357,2.107,0.419
1999,1,10,-10.776,67.687,0.6
1999,1,11,-13.463,63.934,0.575
1999,1,12,-10.991,17.569,0.307
1999,1,13,-12.676,6.044,0.212
1999,1,14,-20.864,78.334,0.258
1999,1,15,-3.46,1.776,0.378
1999,1,16,-3.344,76.754,1.481
1999,1,17,1.291,76.264,2.169
1999,1,18,-0.381,75.954,1.342
1999,1,19,3.404,74.806,1.956
1999,1,20,-0.813,74.522,1.696
1999,1,21,-4.229,88.25,1.016
1999,1,22,-4.585,88.813,0.881
1999,1,23,-1.628,4.568,0.528
1999,1,24,8.95,9.47,0.44
1999,1,25,-3.448,93.769,1.729
1999,1,26,-5.716,98.715,1.751
1999,1,27,-4.468,73.236,1.407
1999,1,28,-12.673,76.665,0.943
1999,1,29,-13.507,97.598,0.741
1999,1,30,-13.955,100.749,0.746
1999,1,31,-11.56,104.484,1.044
1999,2,1,-3.945,105.032,1.848
1999,2,2,-4.547,74.91,1.358
1999,2,3,2.164,20.838,0.458
1999,2,4,-0.802,80.575,1.138
1999,2,5,0.328,83.04,1.54
1999,2,6,-5.287,88.804,1.531
1999,2,7,-5.624,119.618,1.325
1999,2,8,-7.375,122.982,1.155
1999,2,9,-4.419,70.456,1.526
1999,2,10,0.108,83.449,1.926
1999,2,11,-5.603,111.77,1.588
1999,2,12,3.826,81.69,1.863
1999,2,13,1.493,83.597,1.406
1999,2,14,-5.047,119.792,1.552
1999,2,15,-6.856,133.147,1.655
1999,2,16,-5.378,131.626,1.461
1999,2,17,-3.36,85.073,1.707
1999,2,18,-1.452,6.624,0.64
1999,2,19,-1.907,120.164,1.262
1999,2,20,-3.63,80.608,1.21
1999,2,21,-6.352,145.551,1.303
1999,2,22,-15.895,151.852,0.504
1999,2,23,-13.143,153.618,0.851
1999,2,24,-8.966,149.949,1.398
1999,2,25,-5.256,101.162,1.724
1999,2,26,-2.12,34.175,1.384
1999,2,27,-0.033,160.998,2.608
1999,2,28,-1.931,151.982,2.059
1999,3,1,4.915,3.945,0.356
1999,3,2,1.811,86.557,0.631
1999,3,3,-0.476,154.01,2.294
1999,3,4,4.557,22.842,0.791
1999,3,5,-4.158,173.973,1.676
1999,3,6,-7.26,123.485,1.544
1999,3,7,-9.639,44.101,0.607
1999,3,8,-10.088,146.788,1.259
1999,3,9,-7.956,176.612,1.235
1999,3,10,-4.455,126.807,1.135
1999,3,11,2.486,15.879,0.723
1999,3,12,1.468,31.129,0.243
1999,3,13,-0.253,73.475,1.291
1999,3,14,-0.016,147.032,2.47
1999,3,15,-1.403,35.065,0.888
1999,3,16,-0.749,95.383,2.295
1999,3,17,1.541,184.057,2.766
1999,3,18,-1.026,62.566,0.643
1999,3,19,1.801,137.187,1.84
1999,3,20,-0.66,165.316,1.997
1999,3,21,-0.574,195.079,2.289
1999,3,22,3.043,29.124,0.99
1999,3,23,2.768,186.409,3.031
1999,3,24,3.329,166.911,2.319
1999,3,25,2.018,191.885,2.436
1999,3,26,0.838,219.432,2.996
1999,3,27,3.735,218.041,3.384
1999,3,28,7.18,204.482,4.704
1999,3,29,9.182,79.486,1.66
1999,3,30,5.82,221.415,4.958
1999,3,31,4.125,219.161,4.614
1999,4,1,2.454,108.109,3.68
1999,4,2,2.54,236.146,4.225
1999,4,3,0.986,126.144,3.005
1999,4,4,0.176,193.125,1.797
1999,4,5,2.827,242.376,3.474
1999,4,6,5.652,241.483,4.843
1999,4,7,5.774,64.686,2.503
1999,4,8,5.76,98.128,2.153
1999,4,9,6.231,190.818,3.084
1999,4,10,4.128,213.206,3.617
1999,4,11,3.573,213.406,3.826
1999,4,12,3.66,214.9,3.793
1999,4,13,2.624,177.007,3.396
1999,4,14,2.911,112.425,2.361
1999,4,15,2.864,147.771,1.805
1999,4,16,4.604,223.363,3.18
1999,4,17,6.696,162.841,3.227
1999,4,18,8.132,208.068,4.104
1999,4,19,6.973,186.266,3.429
1999,4,20,6.848,215.774,2.816
1999,4,21,7.347,225.55,3.934
1999,4,22,8.741,223.045,4.383
1999,4,23,5.427,255.846,4.507
1999,4,24,3.889,212.888,3.385
1999,4,25,5.891,261.372,5.367
1999,4,26,8.1,176.881,2.906
1999,4,27,6.866,173.069,1.712
1999,4,28,8.126,263.859,6.46
1999,4,29,7.317,138.136,5.025
1999,4,30,9.778,285.84,6.618
1999,5,1,13.393,283.899,9.162
1999,5,2,12.829,280.873,7.571
1999,5,3,13.846,289.541,9.416
1999,5,4,15.782,235.957,9.622
1999,5,5,15.747,174.07,2.599
1999,5,6,16.552,188.641,2.834
1999,5,7,16.556,219.324,5.08
1999,5,8,15.485,205.465,4.259
1999,5,9,14.563,97.129,1.363
1999,5,10,12.108,171.312,3.488
1999,5,11,8.178,311.83,7.33
1999,5,12,6.906,302.595,6.593
1999,5,13,6.479,266.258,5.467
1999,5,14,9.378,307.229,6.906
1999,5,15,12.432,308.449,8.539
1999,5,16,14.18,306.869,10.123
1999,5,17,14.087,312.025,9.337
1999,5,18,16.261,299.636,7.585
1999,5,19,16.058,189.518,4.17
1999,5,20,11.734,23.983,0.684
1999,5,21,12.815,259.923,7.096
1999,5,22,15.212,312.502,8.401
1999,5,23,15.914,272.856,8.229
1999,5,24,12.78,152.279,2.604
1999,5,25,15.01,194.792,4.005
1999,5,26,12.035,141.798,3.902
1999,5,27,11.911,226.277,4.175
1999,5,28,14.034,246.043,5.96
1999,5,29,17.248,266.333,10.123
1999,5,30,21.771,303.75,16.025
1999,5,31,22.354,254.032,12.77
1999,6,1,20.18,258.395,10.243
1999,6,2,18.579,200.074,6.248
1999,6,3,17.426,171.334,2.877
1999,6,4,15.477,300.408,8.532
1999,6,5,16.529,256.18,10.874
1999,6,6,19.131,284.232,11.071
1999,6,7,22.53,235.697,7.527
1999,6,8,17.784,113.311,1.382
1999,6,9,13.908,258.67,5.807
1999,6,10,15.388,325.73,8.584
1999,6,11,16.694,323.151,10.031
1999,6,12,18.827,308.698,10.369
1999,6,13,19.939,298.893,8.682
1999,6,14,20.01,233.504,5.228
1999,6,15,18.17,235.01,7.176
1999,6,16,13.978,328.395,8.871
1999,6,17,15.206,234.077,8.177
1999,6,18,13.975,158.24,3.727
1999,6,19,15.706,307.525,8.408
1999,6,20,17.98,264.785,10.932
1999,6,21,19.568,288.034,11.3
1999,6,22,19.614,254.536,6.77
1999,6,23,19.83,232.298,5.751
1999,6,24,20.434,212.574,6.491
1999,6,25,21.713,248.276,11.663
1999,6,26,22.942,277.345,14.556
1999,6,27,24.627,305.395,18
1999,6,28,22.74,164.594,7.037
1999,6,29,21.983,145.865,1.783
1999,6,30,20.687,316.87,10.208
1999,7,1,21.192,299.468,11.208
1999,7,2,22.155,168.741,4.21
1999,7,3,21.959,301.484,13.199
1999,7,4,23.302,206.835,11.994
1999,7,5,23.743,230.574,9.501
1999,7,6,19.345,175.366,6.998
1999,7,7,21.977,310.212,11.957
1999,7,8,17.621,262.924,9.092
1999,7,9,17.714,262.469,10.44
1999,7,10,16.445,88.367,2.446
1999,7,11,15.687,225.975,4.435
1999,7,12,18.926,289.028,10.864
1999,7,13,17.039,157.171,7.122
1999,7,14,19.919,292.605,11.078
1999,7,15,21.98,302.197,14.016
1999,7,16,24.292,301.747,14.87
1999,7,17,27.755,300.777,18.866
1999,7,18,22.43,205.375,4.565
1999,7,19,21.736,221.633,11.115
1999,7,20,17.915,312.711,11.96
1999,7,21,19.19,301.81,13.379
1999,7,22,22.149,251.674,14.255
1999,7,23,22.622,266.85,10.542
1999,7,24,21.836,212.849,9.377
1999,7,25,19.284,112.159,1.403
1999,7,26,19.603,172.603,2.306
1999,7,27,20.556,189.28,5.987
1999,7,28,22.235,252.607,10.006
1999,7,29,21.86,239.737,10.046
1999,7,30,21.698,237.409,8.251
1999,7,31,22.045,212.849,6.269
1999,8,1,23.019,187.522,9.893
1999,8,2,19.538,243.563,11.25
1999,8,3,17.404,198.102,9.304
1999,8,4,18.979,215.52,9.561
1999,8,5,19.266,183.804,8.585
1999,8,6,19.378,250.549,10.174
1999,8,7,17.028,252.059,8.392
1999,8,8,15.216,54.814,3.219
1999,8,9,14.361,229.859,6.61
1999,8,10,15.137,229.76,8.661
1999,8,11,16.795,207.01,8.735
1999,8,12,17.679,98.569,1.413
1999,8,13,20.256,197.573,6.022
1999,8,14,20.418,74.543,0.941
1999,8,15,16.722,142.013,5.434
1999,8,16,18.423,267.577,9.003
1999,8,17,21.667,218.827,10.254
1999,8,18,18.951,174.345,4.136
1999,8,19,17.451,266.569,10.083
1999,8,20,17.725,243.337,8.465
1999,8,21,17.164,144.703,6.416
1999,8,22,17.318,185.517,7.01
1999,8,23,19.482,234.638,9.461
1999,8,24,21.39,232.68,10.963
1999,8,25,21.745,219.833,11.486
1999,8,26,21.669,208.2,8.904
1999,8,27,20.641,206.529,7.423
1999,8,28,20.25,121.841,3.464
1999,8,29,19.303,239.509,11
1999,8,30,15.386,192.113,8.117
1999,8,31,16.68,240.313,10.705
1999,9,1,18.623,240.448,11.231
1999,9,2,20.651,231.783,12.6
1999,9,3,23.45,221.33,12.78
1999,9,4,22.529,195.97,8.966
1999,9,5,19.967,197.49,7.45
1999,9,6,20.74,153.866,6.355
1999,9,7,20.25,70.738,0.809
1999,9,8,20.635,77.139,1.242
1999,9,9,21.193,147.122,3.254
1999,9,10,19.84,74.007,1.22
1999,9,11,19.124,117.714,5.324
1999,9,12,16.554,216.469,7.49
1999,9,13,16.694,211.91,7.62
1999,9,14,16.475,191.741,6.601
1999,9,15,18.169,148.307,6.49
1999,9,16,14.998,26.096,0.799
1999,9,17,14.944,19.266,0.435
1999,9,18,13.056,193.64,5.635
1999,9,19,11.805,204.916,5.025
1999,9,20,13.747,190.735,4.941
1999,9,21,16.265,77.052,3.264
1999,9,22,14.62,33.072,0.442
1999,9,23,13.632,133.969,4.21
1999,9,24,17.558,177.3,7.164
1999,9,25,12.996,107.845,2.176
1999,9,26,11.69,187.829,4.717
1999,9,27,12.017,184.106,3.93
1999,9,28,13.299,179.371,3.272
1999,9,29,14.406,139.929,3.503
1999,9,30,14.004,68.946,2.37
1999,10,1,11.127,174.007,4.729
1999,10,2,11.243,150.195,4.577
1999,10,3,12.151,104.505,4.738
1999,10,4,3.819,15.869,1.822
1999,10,5,5.455,143.152,3.16
1999,10,6,6.228,127.212,3.28
1999,10,7,4.086,149.195,4.287
1999,10,8,4.386,151.81,3.958
1999,10,9,11.15,59.17,2.769
1999,10,10,11.244,156.141,3.688
1999,10,11,10.747,145.353,4.218
1999,10,12,6.149,140.613,4.128
1999,10,13,8.845,82.747,3.483
1999,10,14,7.525,8.637,1.356
1999,10,15,4.14,149.008,3.986
1999,10,16,9.56,134.243,3.293
1999,10,17,14.389,96.564,3.104
1999,10,18,5.368,15.362,0.558
1999,10,19,1.145,144.362,2.624
1999,10,20,4.668,56.183,1.692
1999,10,21,6.159,105.422,1.732
1999,10,22,5.679,92.461,2.264
1999,10,23,7.311,14.044,0.91
1999,10,24,6.689,82.874,3.336
1999,10,25,1.612,128.17,3.317
1999,10,26,4.851,118.318,2.097
1999,10,27,4.092,91.56,2.118
1999,10,28,0.236,121.286,2.155
1999,10,29,4.434,121.564,2.945
1999,10,30,3.117,116.538,2.056
1999,10,31,11.406,88.018,3.197
1999,11,1,8.207,114.385,3.55
1999,11,2,10.655,97.514,3.565
1999,11,3,12.977,12.714,1.158
1999,11,4,4.816,84.332,3.947
1999,11,5,6.618,96.82,4.607
1999,11,6,7.515,96.976,4.571
1999,11,7,1.578,85.535,3.172
1999,11,8,-1.023,89.416,2.851
1999,11,9,-0.39,77.584,1.992
1999,11,10,2.576,52.904,0.933
1999,11,11,-3.487,105.607,2.405
1999,11,12,-2.846,70.178,2.355
1999,11,13,1.012,26.655,0.4
1999,11,14,4.47,15.293,0.518
1999,11,15,2.068,38.146,1.15
1999,11,16,0.56,32.812,1.695
1999,11,17,-2.425,83.656,2.387
1999,11,18,-1.631,63.902,1.795
1999,11,19,1.645,78.391,1.337
1999,11,20,8.686,75.315,1.481
1999,11,21,9.253,41.989,0.733
1999,11,22,7.354,45.471,0.999
1999,11,23,9.897,52.14,1.815
1999,11,24,8.454,11.125,0.445
1999,11,25,5.497,38.196,1.687
1999,11,26,3.691,6.176,0.682
1999,11,27,10.271,12.525,0.385
1999,11,28,3.118,68.231,1.815
1999,11,29,-0.065,59.008,1.776
1999,11,30,-3.293,76.867,2.155
1999,12,1,-4.65,54.869,1.936
1999,12,2,-1.583,64.829,2.799
1999,12,3,-0.575,72.077,1.657
1999,12,4,0.72,6.937,0.386
1999,12,5,4.261,40.957,0.685
1999,12,6,9.085,40.493,1.153
1999,12,7,4.395,1.443,0.169
1999,12,8,1.254,68.772,1.367
1999,12,9,-0.747,70.668,1.301
1999,12,10,2.311,58.62,0.908
1999,12,11,2.776,13.776,0.196
1999,12,12,3.022,21.727,0.549
1999,12,13,3.106,11.283,0.459
1999,12,14,0.559,58.023,1.094
1999,12,15,-1.513,48.107,1.63
1999,12,16,1.614,5.609,0.478
1999,12,17,-1.379,66.301,1.346
1999,12,18,-6.01,69.647,1.348
